Title,Discreption,price
Address:,Water Front Facing 15.5 P Bare Land Sale At Facing Temple Road Nawala,Land type:,"Commercial, Residential",Land size:,15.5 perches,"Rs 4,800,000 per perch"
Address:,"Galpotta Road, Nawala",Land type:,"Commercial, Residential",Land size:,12.5 perches,"Rs 5,000,000 per perch"
Land type:,"Commercial, Residential",Land size:,5.34 perches,"Rs 26,700,000 total price"
Land type:,"Commercial, Residential",Land size:,18.8 perches,"Rs 7,900,000 per perch"
Address:,නාවල ගල්පොත්ත පාර,Land type:,"Agricultural, Commercial, Residential, Other",Land size:,19.0 perches,"Rs 5,000,000 per perch"
Address:,"Narahenpita Road, Nawala",Land type:,"Commercial, Residential",Land size:,6.0 perches,"Rs 6,500,000 per perch"
Address:,"Koswatta, Nawala",Land type:,Residential,Land size:,8.5 perches,"Rs 4,800,000 per perch"
Address:,Facing Nawala Main Road Nawala,Land type:,"Commercial, Residential",Land size:,18.8 perches,"Rs 7,900,000 per perch"
Address:,"5th Lane, Nawala Road, Nawala",Land type:,Residential,Land size:,10.0 perches,"Rs 3,850,000 per perch"
Address:,"6th Lane, Nawala",Land type:,Residential,Land size:,11.3 perches,"Rs 3,300,000 per perch"
Address:,"Koswatta Road, Nawala",Land type:,"Commercial, Residential",Land size:,27.52 perches,"Rs 3,950,000 per perch"
Address:,Nawala,Land type:,Commercial,Land size:,17.0 perches,"Rs 6,000,000 per perch"
Address:,"Nawala junction, Senanayake Road",Land type:,Residential,Land size:,10.45 perches,"Rs 4,000,000 per perch"
Address:,"Off Nawala Road, Rajagiriya, Nawala",Land type:,Residential,Land size:,30.4 perches,"Rs 3,500,000 per perch"
Address:,Nawala,Land type:,Residential,Land size:,6.5 perches,"Rs 26,000,000 total price"
Address:,"6th Lane, Nawala",Land type:,Residential,Land size:,11.0 perches,"Rs 3,300,000 per perch"
Address:,GEMUNU MAWATHA,Land type:,Residential,Land size:,16.0 perches,"Rs 60,800,000 total price"
Address:,150 Meter to Nawala Town,Land type:,"Commercial, Residential",Land size:,14.81 perches,"Rs 63,000,000 total price"
Address:,Nawala Open University,Land type:,"Commercial, Residential",Land size:,11.52 perches,"Rs 4,300,000 per perch"
Address:,"Temple road, Nawala",Land type:,"Residential, Other",Land size:,16.0 perches,"Rs 5,500,000 per perch"
Address:,"Off Nawala - Rajagiriya Road, Nawala",Land type:,"Residential, Other",Land size:,11.3 perches,"Rs 3,400,000 per perch"
Address:,"At the beginning of De Melwaththa Road, Nawala, Koswatte.",Land type:,"Commercial, Residential",Land size:,8.93 perches,"Rs 4,000,000 per perch"
Address:,Facing Swarnadisi Place Koswatha Road Koswatha Nawala,Land type:,"Commercial, Residential",Land size:,34.0 perches,"Rs 4,100,000 per perch"
Address:,"3rd Lane, Koswatta, Nawala",Land type:,"Commercial, Residential, Other",Land size:,11.0 perches,"Rs 4,200,000 per perch"
Address:,Swarnadisi Place,Land type:,"Commercial, Residential, Other",Land size:,34.0 perches,"Rs 4,200,000 per perch"
Address:,Near Nawala junction,Land type:,"Commercial, Residential",Land size:,11.5 perches,"Rs 4,300,000 per perch"
Address:,Nawala junction,Land type:,Residential,Land size:,10.21 perches,"Rs 4,000,000 per perch"
Land type:,Residential,Land size:,10.0 perches,"Rs 35,000,000 total price"
Address:,"Nawala Road, Nawala",Land type:,"Commercial, Residential",Land size:,18.83 perches,"Rs 7,800,000 per perch"
Address:,Nawala,Land type:,Residential,Land size:,22.65 perches,"Rs 4,400,000 per perch"
